video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@XMen77711,2024-10-25T03:37:13Z,2024-10-25T03:37:13Z,1,American Latinos &amp; Asians are for Trump2024.,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@MrTom-kl7hy,2024-10-25T03:24:01Z,2024-10-25T03:25:47Z,1,"You were reported by your neighbor for speaking Spanish. Show me your papers, and prove why you should not be deported.",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@antelmofrancisco3722,2024-10-25T02:45:48Z,2024-10-25T02:45:48Z,22,Trump 2024.❤🎉,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@hughjorg4008,2024-10-25T02:42:50Z,2024-10-25T02:42:50Z,1,"Trump dijo, &quot;los Latinos and las Latinas envenenan la sangre de America.&quot; 🙄<br>Si Trump gana las elecciones, Trump va a enviar todos los Latinos y Latinas a campos de concentración y muerte como hizo Hitler con los judios.",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@yirmiyahu1397,2024-10-25T02:36:48Z,2024-10-25T02:36:48Z,0,"When Kamala Harris puts on a blackcent when she&#39;s in Georgia, I don&#39;t really care about the tactics and demographics Trump goes after..",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@dodgygoose3054,2024-10-25T02:27:04Z,2024-10-25T02:27:04Z,0,"Trump&#39;s Project 2025 is about rounding latinos, asians &amp; putting them into camps ...<br>Vote Harris to end Trump&#39;s lies &amp; hate",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@googlewhyforwardfaqforward4076,2024-10-25T02:15:22Z,2024-10-25T02:15:22Z,0,"WHY🤷WON&#39;T  NEWS Channels talk about<br>➡ASIAN-AMERICAN VOTERS❗️  It&#39;s an ABSOLUTE 👎DISSERVICE &amp; a ➡BIG MISTAKE to exclude them....<br>From a FORWARD Party Volunteer in Pac.NW since ➡EARLY 2022<br>V.J.✌️🕊🙆‍♀️<br>To learn more, 🔎 online...<br>FORWARD Party FAQ",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@Yoitsianb,2024-10-25T02:11:19Z,2024-10-25T02:11:19Z,0,"Video of Kamala throwing mother in jail for taking care of sick daughter lost everything <a href=""https://www.youtube.com/watch?v=3IqCDkOAuA0"">https://youtu.be/3IqCDkOAuA0?si=ZXJ91MrxnS2WKBkT</a>",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@tejanoj3017,2024-10-25T02:11:05Z,2024-10-25T02:11:05Z,1,"Where is Trump&#39;s evidence of the stolen 2020 election? Why did he use fake electors?  Google this evidence:  &quot;But if you don&#39;t deliver the goods, people will eventually catch on.&quot; - Trump, The Art of the Deal",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@jeanmartinez3998,2024-10-25T02:11:04Z,2024-10-25T02:11:04Z,0,He deporting  u all,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@jeanmartinez3998,2024-10-25T02:10:34Z,2024-10-25T02:10:34Z,5,He pay people to go there all lies,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@jeanmartinez3998,2024-10-25T02:09:43Z,2024-10-25T02:09:43Z,3,Sad he insult u all trump&#39;s a fake,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@tejanoj3017,2024-10-25T02:09:30Z,2024-10-25T02:09:30Z,1,"Hispanos y Latinos, escucha lo que dice Trump y los republicanos, entonces observa lo que hacen.  No son como los republicanos de su país.",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@iJonel,2024-10-25T02:09:23Z,2024-10-25T02:09:23Z,0,Any Asian person who votes for this fool is disgrace!,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@tejanoj3017,2024-10-25T02:07:49Z,2024-10-25T02:07:49Z,0,"Convict Trump and MAGA Republicans don&#39;t like or have evidence.  Listen to what they say, then watch what they do.",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@alanguo4188,2024-10-25T02:04:55Z,2024-10-25T02:04:55Z,0,Asian Americans were better off with president Trump.,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@bloggeranonymous9400,2024-10-25T02:04:34Z,2024-10-25T02:04:34Z,0,any person of color supporting RACIST drump simply does not possess an iota of self ESTEEM.,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@tejanoj3017,2024-10-25T02:02:39Z,2024-10-25T02:02:39Z,0,Convict Trump angrily did not want to pay for the funeral of murdered Army soldier Vanessa Guillen.  YouTube what he said about Mexicans.,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@PolicalCentral2.0-fe1fp,2024-10-25T02:01:32Z,2024-10-25T02:02:20Z,2,Donald Trump must focus campaign on  in Virginia and pull a upset in Virginia!<br>Because of Glenn Youngkin...,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@mikesbikes1575,2024-10-25T01:58:17Z,2024-10-25T01:58:17Z,18,"YOU COULD TELL THIS REPORTER HATES TRUMP, BUT HAS TO REPORT THE TRUTH, PEOPLE LOVE TRUMP! <br><br>MY 5 YEAR OLD SON COULD DO A BETTER INTERVIEW THEN KAMALA.",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@GoodOldCinema,2024-10-25T01:57:32Z,2024-10-25T01:57:32Z,8,Trump is by no means the best choice for President but he gets my vote because the alternative is awful. Why would anyone vote for Kamala? She has no real policies and never articulates what she&#39;d do for us. Its a pretty easy decision to make.,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@hughjorg4008,2024-10-25T01:54:44Z,2024-10-25T01:54:44Z,2,"TRUMP said, &quot;people from Africa, Asia and South America are poisoning the blood of America.&quot;  😧.  We&#39;re voting for KAMALA  💙 to save our freedom.",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@landoninahellcat8745,2024-10-25T01:52:59Z,2024-10-25T01:52:59Z,2,Trump will win easily.,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@P.90.603,2024-10-25T01:52:22Z,2024-10-25T01:52:22Z,1,What has Trump done for Latinos and Asians? Exactly! Nothing!,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@belindasparkman1094,2024-10-25T01:52:05Z,2024-10-25T01:52:05Z,21,TRUMP/VANCE 2024🎉❤😊,https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@ronaldcole7415,2024-10-25T01:42:14Z,2024-10-25T01:42:14Z,3,"“If you vote for me, I’ll make sure you get deported.”<br>~ Trump addressing Latinos",https://www.youtube.com/watch?v=u8RnCn_ZuB0
"Trump focuses on Latino, Asian voters in appearance at Nevada",NBC News,@RetroFilmRush,2024-10-25T01:34:15Z,2024-10-25T01:34:15Z,14,Trump is exhausting but probably the better choice,https://www.youtube.com/watch?v=u8RnCn_ZuB0
